tree,tree_id,forest,elev,plot,site,rep,plot_id,species,azm,dbh_in,live,year_dead,year_fall,wpb,dbh,height,dist,forest_code,elev_code
eldo_3k_2_4_2876,2876,eldorado,3000,eldo_3k_2_4,eldo_3k_2,2,4,CADE,297,3.8,1,NA,NA,NA,9.652,5.4864,4.08432,eldo,3k
eldo_3k_2_4_2877,2877,eldorado,3000,eldo_3k_2_4,eldo_3k_2,2,4,CADE,304,2.8,1,NA,NA,NA,7.111999999999999,4.2672,2.77368,eldo,3k
eldo_3k_2_4_2878,2878,eldorado,3000,eldo_3k_2_4,eldo_3k_2,2,4,CADE,351,6.9,1,NA,NA,NA,17.526,7.9248,9.4488,eldo,3k
eldo_3k_2_5_2932,2932,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,10,5.2,1,NA,NA,NA,13.208,8.2296,9.35736,eldo,3k
eldo_3k_2_5_2933,2933,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PSME,16,6.3,1,NA,NA,NA,16.002,10.9728,9.57072,eldo,3k
eldo_3k_2_5_2934,2934,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,35,17.9,0,2015,NA,1,45.465999999999994,35.052,10.088880000000001,eldo,3k
eldo_3k_2_5_2935,2935,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,35,8.3,0,2015,2018,1,21.082,19.812,5.212080000000001,eldo,3k
eldo_3k_2_5_2936,2936,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,35,21.8,0,2015,NA,1,55.372,41.148,6.4008,eldo,3k
eldo_3k_2_5_2937,2937,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,37,3.6,0,2015,NA,0,9.144,9.4488,10.393680000000002,eldo,3k
eldo_3k_2_5_2938,2938,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,40,7.3,0,2015,NA,1,18.541999999999998,15.8496,4.23672,eldo,3k
eldo_3k_2_5_2939,2939,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,43,3.4,1,NA,NA,NA,8.636,5.7912,7.955280000000001,eldo,3k
eldo_3k_2_5_2940,2940,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,48,10.5,0,2015,NA,1,26.67,22.2504,8.29056,eldo,3k
eldo_3k_2_5_2941,2941,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,64,5.2,0,2015,NA,0,13.208,12.4968,7.86384,eldo,3k
eldo_3k_2_5_2942,2942,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,78,5.9,1,NA,NA,NA,14.986,13.411200000000001,8.47344,eldo,3k
eldo_3k_2_5_2943,2943,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,80,2.8,1,NA,NA,NA,7.111999999999999,7.62,5.66928,eldo,3k
eldo_3k_2_5_2944,2944,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,81,3.2,1,NA,NA,NA,8.128,5.4864,8.6868,eldo,3k
eldo_3k_2_5_2945,2945,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,82,3,1,NA,NA,NA,7.62,3.3528000000000002,5.852159999999999,eldo,3k
eldo_3k_2_5_2946,2946,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,87,16.3,0,2015,NA,1,41.402,36.8808,9.144,eldo,3k
eldo_3k_2_5_2947,2947,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,87,8,1,NA,NA,NA,20.32,12.192,9.72312,eldo,3k
eldo_3k_2_5_2948,2948,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,92,11.2,1,NA,NA,NA,28.447999999999997,14.6304,9.57072,eldo,3k
eldo_3k_2_5_2949,2949,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,94,23.4,0,2014,NA,1,59.436,36.576,9.50976,eldo,3k
eldo_3k_2_5_2950,2950,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,105,2.8,1,NA,NA,NA,7.111999999999999,6.096,8.74776,eldo,3k
eldo_3k_2_5_2951,2951,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,111,4.7,1,NA,NA,NA,11.938,8.5344,6.06552,eldo,3k
eldo_3k_2_5_2952,2952,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,111,7.4,0,2016,NA,1,18.796000000000003,21.6408,5.39496,eldo,3k
eldo_3k_2_5_2953,2953,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,115,7.6,0,2015,NA,1,19.304,15.24,11.09472,eldo,3k
eldo_3k_2_5_2954,2954,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,118,6.6,0,2015,2018,1,16.764,12.8016,9.6012,eldo,3k
eldo_3k_2_5_2955,2955,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PSME,127,2.7,1,NA,NA,NA,6.8580000000000005,4.572,9.54024,eldo,3k
eldo_3k_2_5_2956,2956,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,138,3.3,1,NA,NA,NA,8.382,7.62,10.9728,eldo,3k
eldo_3k_2_5_2957,2957,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,145,2.9,1,NA,NA,NA,7.366,7.9248,10.698480000000002,eldo,3k
eldo_3k_2_5_2958,2958,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,148,2.7,1,NA,NA,NA,6.8580000000000005,7.62,10.363199999999999,eldo,3k
eldo_3k_2_5_2959,2959,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,151,3,1,NA,NA,NA,7.62,7.62,10.728960000000002,eldo,3k
eldo_3k_2_5_2960,2960,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,153,4.2,1,NA,NA,NA,10.668000000000001,8.5344,9.144,eldo,3k
eldo_3k_2_5_2961,2961,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,153,22.5,1,NA,NA,NA,57.15,23.7744,4.572,eldo,3k
eldo_3k_2_5_2962,2962,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,160,4.3,1,NA,NA,NA,10.921999999999999,8.5344,10.0584,eldo,3k
eldo_3k_2_5_2963,2963,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,166,2.9,0,2017,NA,0,7.366,7.62,9.6012,eldo,3k
eldo_3k_2_5_2964,2964,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,166,2.8,0,2017,NA,0,7.111999999999999,3.6576,10.75944,eldo,3k
eldo_3k_2_5_2965,2965,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,167,3.6,1,NA,NA,NA,9.144,7.3152,11.24712,eldo,3k
eldo_3k_2_5_2966,2966,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,175,4,1,NA,NA,NA,10.16,7.9248,9.906,eldo,3k
eldo_3k_2_5_2967,2967,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,179,3,1,NA,NA,NA,7.62,5.7912,7.9248,eldo,3k
eldo_3k_2_5_2968,2968,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,180,7.5,1,NA,NA,NA,19.05,15.8496,3.1699200000000003,eldo,3k
eldo_3k_2_5_2969,2969,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,181,3.5,0,2017,NA,0,8.89,7.0104,8.5344,eldo,3k
eldo_3k_2_5_2970,2970,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,181,3.7,0,2017,2017,0,9.398000000000001,7.0104,10.668,eldo,3k
eldo_3k_2_5_2971,2971,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,186,3.7,1,NA,NA,NA,9.398000000000001,7.62,7.0408800000000005,eldo,3k
eldo_3k_2_5_2972,2972,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,186,3.8,1,NA,NA,NA,9.652,8.5344,9.814560000000002,eldo,3k
eldo_3k_2_5_2973,2973,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,188,3.6,1,NA,NA,NA,9.144,7.62,6.766559999999999,eldo,3k
eldo_3k_2_5_2974,2974,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,191,3.5,1,NA,NA,NA,8.89,9.4488,3.3223200000000004,eldo,3k
eldo_3k_2_5_2975,2975,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,199,3.5,1,NA,NA,NA,8.89,8.2296,7.071359999999999,eldo,3k
eldo_3k_2_5_2976,2976,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,199,9.1,1,NA,NA,NA,23.114,9.144,5.4864,eldo,3k
eldo_3k_2_5_2977,2977,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,200,4.9,1,NA,NA,NA,12.446000000000002,8.2296,6.4008,eldo,3k
eldo_3k_2_5_2978,2978,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,203,3.1,1,NA,NA,NA,7.8740000000000006,11.5824,7.62,eldo,3k
eldo_3k_2_5_2979,2979,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,209,5.5,1,NA,NA,NA,13.97,8.5344,5.91312,eldo,3k
eldo_3k_2_5_2980,2980,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,210,3,1,NA,NA,NA,7.62,7.9248,9.7536,eldo,3k
eldo_3k_2_5_2981,2981,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,215,7.1,1,NA,NA,NA,18.034,13.1064,4.358640000000001,eldo,3k
eldo_3k_2_5_2982,2982,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,215,3.7,1,NA,NA,NA,9.398000000000001,8.8392,4.815840000000001,eldo,3k
eldo_3k_2_5_2983,2983,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,271,3.6,0,2014,NA,0,9.144,5.4864,6.309359999999999,eldo,3k
eldo_3k_2_5_2984,2984,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,271,6.1,0,2014,NA,1,15.494,4.2672,6.309359999999999,eldo,3k
eldo_3k_2_5_2985,2985,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,279,5.7,1,NA,NA,NA,14.478000000000002,10.668,7.071359999999999,eldo,3k
eldo_3k_2_5_2986,2986,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,289,3.7,1,NA,NA,NA,9.398000000000001,9.144,3.048,eldo,3k
eldo_3k_2_5_2987,2987,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,296,5.1,1,NA,NA,NA,12.953999999999999,9.144,4.1148,eldo,3k
eldo_3k_2_5_2988,2988,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,297,10.2,1,NA,NA,NA,25.907999999999998,15.5448,6.979919999999998,eldo,3k
eldo_3k_2_5_2989,2989,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,298,4.7,1,NA,NA,NA,11.938,10.668,3.8709599999999993,eldo,3k
eldo_3k_2_5_2990,2990,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,302,30.8,0,2015,NA,1,78.232,32.9184,5.7912,eldo,3k
eldo_3k_2_5_2991,2991,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,303,5.9,0,2016,2018,1,14.986,15.5448,1.6764000000000001,eldo,3k
eldo_3k_2_5_2992,2992,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,314,3.2,1,NA,NA,NA,8.128,7.3152,7.833359999999999,eldo,3k
eldo_3k_2_5_2993,2993,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,PIPO,315,3.7,1,NA,NA,NA,9.398000000000001,8.8392,3.3223200000000004,eldo,3k
eldo_3k_2_5_2994,2994,eldorado,3000,eldo_3k_2_5,eldo_3k_2,2,5,CADE,347,7,1,NA,NA,NA,17.78,7.9248,7.101840000000001,eldo,3k
eldo_3k_3_1_3875,3875,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,CADE,41,3.1,1,NA,NA,NA,7.8740000000000006,4.572,4.51104,eldo,3k
eldo_3k_3_1_3876,3876,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,PIPO,104,33.5,0,2016,NA,1,85.09,47.244,7.37616,eldo,3k
eldo_3k_3_1_3877,3877,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,PIPO,169,33.8,0,2016,NA,0,85.85199999999999,47.8536,7.9248,eldo,3k
eldo_3k_3_1_3878,3878,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,PIPO,192,33.6,0,2016,NA,1,85.34400000000001,29.5656,9.69264,eldo,3k
eldo_3k_3_1_3879,3879,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,PIPO,212,27.9,0,2016,NA,1,70.866,44.5008,2.98704,eldo,3k
eldo_3k_3_1_3880,3880,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,PIPO,272,29.7,0,2016,NA,1,75.438,44.196000000000005,8.62584,eldo,3k
eldo_3k_3_1_3881,3881,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,CADE,296,2.7,1,NA,NA,NA,6.8580000000000005,3.9624,4.48056,eldo,3k
eldo_3k_3_1_3882,3882,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,ABCO,325,3.1,1,NA,NA,NA,7.8740000000000006,5.1815999999999995,5.1815999999999995,eldo,3k
eldo_3k_3_1_3883,3883,eldorado,3000,eldo_3k_3_1,eldo_3k_3,3,1,CADE,334,3.5,1,NA,NA,NA,8.89,4.572,7.1628,eldo,3k
eldo_3k_3_2_3864,3864,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,CADE,17,10.6,1,NA,NA,NA,26.924,19.5072,11.09472,eldo,3k
eldo_3k_3_2_3865,3865,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,CADE,113,12.2,1,NA,NA,NA,30.988,15.24,6.858,eldo,3k
eldo_3k_3_2_3866,3866,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,CADE,132,13.4,1,NA,NA,NA,34.036,18.5928,4.32816,eldo,3k
eldo_3k_3_2_3867,3867,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,PIPO,139,33.5,0,2016,NA,0,85.09,43.586400000000005,8.6868,eldo,3k
eldo_3k_3_2_3868,3868,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,PIPO,152,38.8,0,2016,NA,1,98.55199999999999,47.244,7.284719999999998,eldo,3k
eldo_3k_3_2_3869,3869,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,PIPO,225,31,0,2016,NA,0,78.74,53.34,7.0104,eldo,3k
eldo_3k_3_2_3870,3870,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,ABCO,231,8.9,1,NA,NA,NA,22.606,15.5448,8.5344,eldo,3k
eldo_3k_3_2_3871,3871,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,PIPO,309,30.4,0,2016,NA,1,77.216,45.72,6.918959999999999,eldo,3k
eldo_3k_3_2_3872,3872,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,ABCO,312,3.2,1,NA,NA,NA,8.128,6.096,10.668,eldo,3k
eldo_3k_3_2_3873,3873,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,CADE,332,3.2,1,NA,NA,NA,8.128,5.1815999999999995,8.2296,eldo,3k
eldo_3k_3_2_3874,3874,eldorado,3000,eldo_3k_3_2,eldo_3k_3,3,2,PIPO,359,36.6,0,2016,NA,1,92.964,54.559200000000004,7.132319999999998,eldo,3k
eldo_3k_3_3_3846,3846,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,CADE,13,8.8,1,NA,NA,NA,22.352000000000004,10.363199999999999,11.33856,eldo,3k
eldo_3k_3_3_3847,3847,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,CADE,26,9,1,NA,NA,NA,22.86,13.411200000000001,7.802880000000001,eldo,3k
eldo_3k_3_3_3848,3848,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,PIPO,74,11.7,0,2016,NA,1,29.718,17.3736,2.16408,eldo,3k
eldo_3k_3_3_3849,3849,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,PIPO,79,32.1,0,2016,NA,0,81.534,47.8536,5.852159999999999,eldo,3k
eldo_3k_3_3_3850,3850,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,PIPO,88,22.9,0,2016,NA,1,58.166,40.5384,1.6764000000000001,eldo,3k
eldo_3k_3_3_3851,3851,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,153,3,1,NA,NA,NA,7.62,4.572,7.0408800000000005,eldo,3k
eldo_3k_3_3_3852,3852,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,160,5,1,NA,NA,NA,12.7,9.4488,9.50976,eldo,3k
eldo_3k_3_3_3853,3853,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,163,2.5,1,NA,NA,NA,6.35,5.7912,10.668,eldo,3k
eldo_3k_3_3_3854,3854,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,CADE,170,5.6,1,NA,NA,NA,14.223999999999998,7.62,8.564880000000002,eldo,3k
eldo_3k_3_3_3855,3855,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,177,3.7,1,NA,NA,NA,9.398000000000001,6.096,10.271760000000002,eldo,3k
eldo_3k_3_3_3856,3856,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,179,2.9,1,NA,NA,NA,7.366,5.4864,10.60704,eldo,3k
eldo_3k_3_3_3857,3857,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,193,2.9,1,NA,NA,NA,7.366,4.8768,5.69976,eldo,3k
eldo_3k_3_3_3858,3858,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,194,4.2,1,NA,NA,NA,10.668000000000001,6.4008,5.9436,eldo,3k
eldo_3k_3_3_3859,3859,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,199,6.3,1,NA,NA,NA,16.002,10.668,7.37616,eldo,3k
eldo_3k_3_3_3860,3860,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,217,4.2,1,NA,NA,NA,10.668000000000001,6.4008,10.881360000000003,eldo,3k
eldo_3k_3_3_3861,3861,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,PIPO,236,30.8,0,2016,NA,0,78.232,47.244,2.286,eldo,3k
eldo_3k_3_3_3862,3862,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,ABCO,246,2.7,1,NA,NA,NA,6.8580000000000005,4.8768,5.120640000000001,eldo,3k
eldo_3k_3_3_3863,3863,eldorado,3000,eldo_3k_3_3,eldo_3k_3,3,3,CADE,327,13.2,1,NA,NA,NA,33.528,15.8496,11.155680000000002,eldo,3k
eldo_3k_3_4_3816,3816,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,9,8,1,NA,NA,NA,20.32,14.9352,8.74776,eldo,3k
eldo_3k_3_4_3817,3817,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,10,4.4,1,NA,NA,NA,11.176000000000002,5.4864,5.730240000000001,eldo,3k
eldo_3k_3_4_3818,3818,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,11,28.5,0,2016,NA,1,72.39,48.768,4.84632,eldo,3k
eldo_3k_3_4_3819,3819,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,18,6.5,0,2016,NA,0,16.51,9.7536,10.63752,eldo,3k
eldo_3k_3_4_3820,3820,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,23,4.5,1,NA,NA,NA,11.43,5.4864,7.0104,eldo,3k
eldo_3k_3_4_3821,3821,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,27,9.1,0,2016,NA,0,23.114,13.411200000000001,9.99744,eldo,3k
eldo_3k_3_4_3822,3822,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,29,4.6,1,NA,NA,NA,11.684,7.0104,2.07264,eldo,3k
eldo_3k_3_4_3823,3823,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,30,7.7,1,NA,NA,NA,19.558,12.4968,3.3832799999999996,eldo,3k
eldo_3k_3_4_3824,3824,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,31,26,0,2016,NA,1,66.04,41.452799999999996,9.69264,eldo,3k
eldo_3k_3_4_3825,3825,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,41,15.2,1,NA,NA,NA,38.608,19.2024,10.60704,eldo,3k
eldo_3k_3_4_3826,3826,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,58,13.2,1,NA,NA,NA,33.528,18.8976,5.516880000000001,eldo,3k
eldo_3k_3_4_3827,3827,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,59,32.2,0,2016,NA,1,81.78800000000001,49.9872,1.2801600000000002,eldo,3k
eldo_3k_3_4_3828,3828,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,59,6.7,0,2016,NA,0,17.018,12.8016,10.271760000000002,eldo,3k
eldo_3k_3_4_3829,3829,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,61,31.1,0,2016,NA,0,78.994,43.2816,9.66216,eldo,3k
eldo_3k_3_4_3830,3830,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,61,11.7,1,NA,NA,NA,29.718,14.9352,10.33272,eldo,3k
eldo_3k_3_4_3831,3831,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,97,9.4,1,NA,NA,NA,23.876,10.9728,11.1252,eldo,3k
eldo_3k_3_4_3832,3832,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,217,3.5,1,NA,NA,NA,8.89,4.2672,9.6012,eldo,3k
eldo_3k_3_4_3833,3833,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,244,6.7,1,NA,NA,NA,17.018,9.7536,10.9728,eldo,3k
eldo_3k_3_4_3834,3834,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,249,11,1,NA,NA,NA,27.94,16.4592,7.1628,eldo,3k
eldo_3k_3_4_3835,3835,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,250,17.5,1,NA,NA,NA,44.45,21.9456,7.345680000000001,eldo,3k
eldo_3k_3_4_3836,3836,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,PIPO,257,24.9,0,2016,NA,0,63.245999999999995,36.8808,4.815840000000001,eldo,3k
eldo_3k_3_4_3837,3837,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,267,10.4,1,NA,NA,NA,26.416,16.764,11.033760000000003,eldo,3k
eldo_3k_3_4_3838,3838,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,269,7.7,1,NA,NA,NA,19.558,10.9728,5.0292,eldo,3k
eldo_3k_3_4_3839,3839,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,286,2.9,0,2015,NA,0,7.366,3.6576,9.41832,eldo,3k
eldo_3k_3_4_3840,3840,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,288,7,1,NA,NA,NA,17.78,10.9728,6.1874400000000005,eldo,3k
eldo_3k_3_4_3841,3841,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,301,4.2,1,NA,NA,NA,10.668000000000001,5.4864,1.8897600000000003,eldo,3k
eldo_3k_3_4_3842,3842,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,303,13.6,1,NA,NA,NA,34.544,18.288,10.728960000000002,eldo,3k
eldo_3k_3_4_3843,3843,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,332,3.9,1,NA,NA,NA,9.906,5.4864,2.65176,eldo,3k
eldo_3k_3_4_3844,3844,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,334,2.9,0,2015,NA,0,7.366,3.9624,5.91312,eldo,3k
eldo_3k_3_4_3845,3845,eldorado,3000,eldo_3k_3_4,eldo_3k_3,3,4,CADE,350,4.6,1,NA,NA,NA,11.684,6.4008,9.20496,eldo,3k
eldo_3k_3_5_3801,3801,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,1,34.7,1,NA,NA,NA,88.138,46.024800000000006,9.6012,eldo,3k
eldo_3k_3_5_3802,3802,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,3,7.1,0,2016,NA,1,18.034,14.6304,6.644640000000001,eldo,3k
eldo_3k_3_5_3803,3803,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,54,31.1,1,NA,NA,NA,78.994,46.024800000000006,10.119360000000002,eldo,3k
eldo_3k_3_5_3804,3804,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,103,10.5,1,NA,NA,NA,26.67,14.0208,3.13944,eldo,3k
eldo_3k_3_5_3805,3805,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,104,32.9,0,2016,NA,1,83.566,44.805600000000005,8.90016,eldo,3k
eldo_3k_3_5_3806,3806,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,117,2.6,1,NA,NA,NA,6.604,4.8768,8.77824,eldo,3k
eldo_3k_3_5_3807,3807,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,157,39,0,2016,NA,0,99.06,50.9016,7.985759999999999,eldo,3k
eldo_3k_3_5_3808,3808,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,186,38.2,0,2015,NA,0,97.028,19.2024,10.5156,eldo,3k
eldo_3k_3_5_3809,3809,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,194,13.2,1,NA,NA,NA,33.528,15.24,10.14984,eldo,3k
eldo_3k_3_5_3810,3810,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,262,23.8,0,2016,NA,1,60.452000000000005,39.624,10.48512,eldo,3k
eldo_3k_3_5_3811,3811,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,288,4.6,1,NA,NA,NA,11.684,5.4864,11.1252,eldo,3k
eldo_3k_3_5_3812,3812,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,323,3,1,NA,NA,NA,7.62,4.2672,1.4630399999999997,eldo,3k
eldo_3k_3_5_3813,3813,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,CADE,342,15.7,1,NA,NA,NA,39.878,14.3256,8.382,eldo,3k
eldo_3k_3_5_3814,3814,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,345,6.5,0,2016,NA,0,16.51,10.0584,6.309359999999999,eldo,3k
eldo_3k_3_5_3815,3815,eldorado,3000,eldo_3k_3_5,eldo_3k_3,3,5,PIPO,348,7.7,1,NA,NA,NA,19.558,10.668,8.9916,eldo,3k
